latitude,longitude,ts
48.1470613,11.5611472,43:55.0
53.1668237,8.6558894,16:43.3
48.2635411,11.6706074,33:21.8
48.1470283,11.5611167,37:48.8
48.1068084,11.4774905,02:18.0
48.1338459,11.5688374,42:20.8
48.1452664,11.4845084,21:46.0
48.1340875,11.5705769,58:33.1
48.106695,11.477544,38:28.6
48.2627534,11.6672314,52:18.6
48.1068382,11.477372,47:56.5
48.1476295,11.5580311,58:49.8
52.5007715,13.4766826,22:59.6
48.1801928,11.553494,52:18.7
48.1068125,11.4775055,30:46.9
48.1346379,11.5663066,16:38.5
48.1470129,11.5611219,16:47.6
48.1067285,11.4772662,58:55.8
48.1339349,11.5672184,28:16.0
48.146985,11.5611404,57:14.5
9.9350392,76.3777873,19:12.2
48.1068511,11.4774132,05:57.4
48.1470641,11.5612149,37:13.0
48.1375889,11.5732549,59:47.5
48.1470686,11.5612246,49:44.4
52.5207417,13.4072414,59:24.9
48.1033209,11.5019964,10:37.5
48.1471481,11.5751344,14:29.6
48.1069204,11.477216,06:27.3
48.1068199,11.4773768,16:01.2
15.80407,83.0724462,07:04.2
48.1485579,11.461498,52:59.0
50.932538,6.8729351,17:50.3
48.1501443,11.5684894,50:51.2
48.1470499,11.5611266,37:17.8
48.1067708,11.4772797,12:31.4
48.1397615,11.5642653,01:22.5
48.1067907,11.4774134,51:56.5
48.1330608,11.5652126,32:09.2
48.1074508,11.4774193,20:37.5
48.1469734,11.5611135,26:26.9
48.1306779,11.5393055,35:39.6
9.9340833,76.3769323,48:00.1
52.43442,13.5828773,25:09.8
48.1469845,11.5611631,06:02.7
48.1067978,11.4774344,23:14.4
19.2337036,86.0681988,36:58.0
48.1068559,11.4775069,58:46.0
48.2656075,11.671206,21:06.4
9.9483403,76.3479013,47:04.4
48.1068091,11.4774861,09:32.3
48.1068354,11.4774522,02:26.8
48.1339042,11.5689036,07:27.8
48.1064763,11.4798987,16:31.4
48.1472335,11.5599694,55:04.0
48.106839,11.477383,34:29.6
41.3887823,2.1128757,50:01.8
55.8650417,-4.252754,32:15.6
48.1305158,11.5372552,07:29.0
52.4563114,13.5109436,17:10.8
48.1421167,11.5751207,27:29.2
9.9322881,76.3800132,28:32.5
48.1067904,11.4773776,35:11.0
48.1068319,11.4775494,31:03.9
48.1070068,11.4775687,26:43.4
48.1469726,11.5611252,44:56.8
48.1068509,11.4775151,29:26.6
48.1067446,11.4774553,06:35.0
48.106695,11.477544,55:23.4
48.1801596,11.553525,13:46.2
48.1468687,11.5615509,30:41.0
9.9683373,76.3219706,00:13.0
48.1068231,11.4774423,29:53.6
48.2678492,11.6651916,26:59.3
52.455132,13.5092273,20:48.0
48.1066851,11.4776426,36:48.0
48.1067904,11.4773776,36:55.2
48.2681514,11.6703419,12:34.6
48.106847,11.4774416,56:41.7
48.1417358,11.573977,14:16.1
48.1068231,11.4774423,54:44.4
48.1068658,11.4774084,30:24.2
48.1068262,11.4774497,19:53.8
48.1801317,11.5535029,10:31.6
48.1068292,11.4774784,26:39.3
48.1802103,11.5536179,07:22.2
48.1468245,11.5763822,09:18.5
48.1381771,11.5744167,36:34.2
48.1068758,11.4773098,49:33.7
48.1470413,11.5611115,09:29.7
48.1068189,11.4772681,24:13.1
48.1801638,11.5535081,26:28.4
48.106695,11.477544,17:37.8
48.2136028,11.6175886,44:33.3
43.6651118,7.2109731,55:48.6
48.1843092,11.6057278,01:15.9
48.106401,11.4775502,50:46.0
48.2519741,11.6654386,39:25.0
48.1065101,11.4799516,31:15.4
48.1470409,11.5611572,14:00.0
48.1500127,11.6222262,30:20.8
9.9347599,76.3776686,22:08.9
48.1318025,11.5399382,38:02.6
48.1469663,11.5611747,13:43.8
48.1067904,11.4773776,26:24.6
48.1069512,11.4774464,34:11.3
48.1309591,11.5950168,06:01.2
48.1218648,11.5414598,14:27.0
9.9347599,76.3776686,40:08.9
48.1299611,11.5956476,35:34.1
48.1067607,11.480395,53:42.6
48.1468973,11.5611556,50:30.0
46.5186174,6.5619811,49:47.7
48.1475894,11.5584265,16:58.6
48.6673023,11.4597887,46:30.0
48.1503101,11.622361,33:41.3
48.1338389,11.5682823,24:19.0
48.1470937,11.5611063,24:28.9
48.1475894,11.5584265,29:58.4
9.9353611,76.377776,22:16.6
48.1340875,11.5705769,16:37.6
48.146998,11.5611537,15:18.3
48.106842,11.4773747,14:20.3
48.106819,11.4774186,21:00.3
48.1526255,11.5933289,21:10.7
48.2417829,11.6854547,12:53.9
48.1068558,11.4774221,31:13.0
48.1470518,11.5613124,14:56.0
9.9347599,76.3776686,07:34.9
48.138997,11.5655978,34:54.3
48.1068085,11.4772951,15:48.8
48.1067904,11.4773776,30:02.4
48.1085623,11.71542,47:37.4
48.1381929,11.5737417,11:27.0
48.1067249,11.4772481,45:25.6
48.106852,11.4773601,39:18.0
48.1068004,11.477271,49:51.8
48.1470155,11.56112,17:49.5
52.1534167,9.9474214,15:27.9
48.1469589,11.5611646,57:17.8
48.1337474,11.5684386,58:31.0
47.8294363,12.5266525,59:39.3
48.1507121,11.6223094,45:17.1
48.1346186,11.5663118,43:08.8
22.5444939,88.3855801,58:33.9
48.1067854,11.4773076,40:58.6
48.1383466,11.5731957,51:38.4
48.1414648,11.5736896,23:20.7
48.1068231,11.4774423,16:16.3
48.2626763,11.6671739,46:59.6
48.1069987,11.4769342,15:39.7
48.1067986,11.4773937,32:18.1
9.9543062,76.3421622,01:16.5
45.6399783,12.3167757,29:58.3
48.1469511,11.5610864,32:10.1
48.133912,11.5687721,47:37.5
48.1801409,11.5535337,27:34.5
48.1470071,11.561123,32:39.6
48.106695,11.477544,16:40.4
48.1413483,11.5759431,04:01.5
48.1309566,11.5950416,03:24.2
48.106808,11.4773607,53:12.0
47.8930815,7.8914546,16:24.0
51.4985204,-0.1658333,21:21.3
9.9669962,76.3067376,39:34.4
48.1682968,11.5860948,29:16.9
48.1073384,11.4774278,12:35.5
48.1069419,11.4775294,58:48.1
48.1470412,11.5611161,07:20.2
48.1067607,11.480395,53:14.8
49.2407773,6.9912614,13:04.0
48.7369451,9.1190232,41:20.7
48.1067977,11.4774397,30:08.6
48.1778964,11.5936078,42:26.5
41.4123137,2.1835604,22:54.3
48.1469671,11.5611558,04:08.0
48.1780256,11.5940548,59:43.9
47.7996967,13.0451893,52:29.8
48.2679007,11.6654684,18:05.2
48.1383092,11.5701878,27:20.9
48.2624954,11.6683357,08:47.0
11.1055365,76.2687301,54:17.3
51.4920114,-0.2210657,16:50.5
48.1470287,11.5610996,01:09.1
48.1470484,11.5613687,00:59.4
48.1917052,11.6484792,47:05.0
48.1472605,11.5612066,09:56.1
48.106825,11.4774432,27:24.1
48.180194,11.5535055,34:49.3
9.934848,76.3778014,46:44.1
48.1068438,11.477435,53:28.2
48.1801513,11.5534978,53:27.2
48.1068489,11.4774988,16:15.3
48.1474128,11.5599885,55:19.0
48.1068462,11.4774098,59:45.8
48.1801887,11.5534571,22:03.5
48.1470277,11.5611146,17:53.0
48.1383188,11.5732998,31:52.3
48.1475894,11.5584265,10:39.2
48.1346199,11.5663171,25:05.4
48.1469774,11.5611607,42:12.5
48.1476295,11.5580311,42:34.8
48.2678943,11.6652563,47:04.6
48.106695,11.477544,52:34.7
48.147037,11.5611121,22:16.1
48.1068115,11.4774198,34:33.3
48.106872,11.4773977,08:23.7
48.1067633,11.4773537,07:24.5
48.1100114,11.4730962,07:25.6
48.2627754,11.6672269,31:09.2
48.1470137,11.5612119,51:41.0
48.1068265,11.4774379,53:07.7
9.9347599,76.3776686,44:01.4
48.146967,11.5611551,51:31.0
48.180136,11.55352,47:07.8
48.1068117,11.4773606,40:04.5
48.1471595,11.5611629,33:26.0
48.1068376,11.4774905,34:47.8
48.1074432,11.477426,43:31.9
48.2679028,11.6652442,59:14.5
48.1068758,11.4774775,25:45.3
48.1470217,11.5611426,30:29.1
52.504593,13.2698408,36:30.8
48.1458859,11.5634321,47:22.8
48.1466801,11.5619935,17:06.0
48.106792,11.4774421,20:37.9
48.1067996,11.4774072,54:08.5
23.5983466,58.2866667,59:27.8
49.4088909,8.7053423,36:19.0
48.1068533,11.4775174,46:40.0
48.1801333,11.5535038,18:01.5
48.1420555,11.5561429,24:38.0
53.5639046,9.9610781,28:31.7
48.1771805,11.5562457,29:18.3
48.1069563,11.4766048,49:00.1
48.106974,11.4775039,12:36.4
48.1068108,11.4774899,25:37.9
48.1068462,11.4774533,23:30.2
48.1068117,11.4773606,13:12.9
48.1502825,11.5470869,37:31.0
48.1801409,11.5535336,04:24.5
48.1067503,11.4772263,46:46.6
50.8551673,4.3672538,20:10.1
48.106574,11.4771865,56:24.9
48.1069394,11.4774179,09:20.4
48.1280384,11.5438507,45:18.5
9.9348894,76.3777081,14:19.2
51.4998891,-0.1287357,02:36.3
48.247498,11.6275611,20:16.9
48.1684539,11.5860901,00:24.9
9.5941545,76.5533434,35:18.3
48.1070734,11.4775724,21:45.0
48.1091059,11.4727264,17:27.0
52.5062166,13.4513611,56:16.0
48.1471357,11.5612132,10:18.0
48.1469896,11.5611273,28:37.4
46.2006679,6.1494729,22:22.0
48.1511421,11.5823002,44:04.3
48.1470055,11.5611617,58:43.5
48.1471442,11.5609518,00:47.0
48.1802098,11.5536118,47:50.8
48.2623565,11.6674382,00:01.9
10.145225,76.3791027,48:20.9
48.1072889,11.4774431,08:45.1
48.106818,11.4775341,01:49.3
48.1068041,11.4774049,30:23.0
48.1068063,11.4774302,55:30.8
48.1068489,11.4774625,35:54.6
48.1470511,11.5611357,49:52.0
48.1072544,11.4772976,39:29.4
48.13457,11.565834,55:44.4
48.1471862,11.5599415,10:16.2
48.1339746,11.5686715,58:50.0
48.1371526,11.523455,04:32.7
48.1383229,11.5732178,05:31.1
48.1470283,11.5611113,35:06.0
60.1931761,24.955139,11:27.0
48.1068081,11.4772954,20:52.8
41.1469058,-8.6103985,04:33.1
48.1469696,11.5611585,40:18.5
48.187678,11.5695747,47:00.9
48.1067585,11.4772146,31:22.6
48.1073426,11.4775793,37:21.5
48.8797151,2.3435769,11:02.9
48.1383785,11.5763862,25:43.5
9.9340833,76.3769323,59:17.0
48.1454851,11.481782,13:21.8
48.1071914,11.4773075,21:44.0
48.1068067,11.4774643,39:39.4
48.1298002,11.5921184,19:21.5
48.1504102,11.6221845,36:17.3
48.1474985,11.5583282,18:54.6
48.1064376,11.4789312,52:16.9
37.7397804,-25.6730032,25:59.5
48.7319192,9.1263937,29:45.7
36.8840972,30.6935886,46:08.2
48.1279429,11.5440172,10:01.5
48.1360954,11.5746715,00:39.7
50.8540799,4.3681454,19:31.0
48.106695,11.477544,30:31.7
48.7369186,9.118746,54:59.9
48.1067705,11.4775748,01:26.6
48.1556941,11.583536,54:12.8
41.389017,2.1128757,56:12.7
48.106887,11.4774922,38:09.4
48.1068117,11.4773606,40:33.7
48.1064571,11.4760091,11:59.6
48.1470332,11.5611363,29:54.0
48.1409671,11.5620614,46:39.0
48.1072541,11.4774704,22:21.4
54.6011159,-5.963715,14:57.1
48.1470418,11.5611192,14:18.4
48.1470162,11.5611087,54:40.0
51.4984272,-0.1520041,11:24.3
48.185022,11.6136237,23:59.0
48.1120845,11.4743535,29:37.2
48.1069486,11.4774287,47:44.9
48.1453568,11.4818838,47:13.0
48.1068215,11.4773515,22:15.0
48.1489507,11.5671492,33:51.9
48.1120845,11.4743535,02:34.8
51.5022475,-0.2009051,13:32.0
48.1439037,11.5481792,34:42.5
48.1067986,11.4773937,30:27.5
48.1068051,11.4774295,13:39.9
48.1067942,11.4774592,45:34.5
48.1339416,11.5685318,39:17.6
48.1470457,11.5611149,06:25.0
48.1801716,11.5535193,27:08.5
53.3517749,-6.2547703,02:07.1
48.2728952,11.6453044,50:20.4
48.1470414,11.5611062,47:43.0
48.2627466,11.6672294,07:23.9
48.1339813,11.5684718,35:37.7
50.9325996,6.8730865,46:22.4
48.1067847,11.4773367,31:26.4
48.1068231,11.4774423,00:44.4
48.1394857,11.5888015,07:48.0
48.1063955,11.4778878,38:44.7
9.9353611,76.377776,27:29.8
48.1068165,11.4774192,01:04.5
48.2655502,11.6712054,20:57.0
48.1167497,11.5214754,08:13.2
48.1476295,11.5580311,07:09.5
9.5941102,76.5533521,45:23.7
9.9353611,76.377776,40:43.1
48.1067633,11.4773537,54:22.7
48.1068231,11.4774423,08:38.0
48.1068255,11.4775713,27:18.1
48.1416669,11.5613252,40:04.5
9.9353626,76.3777449,59:04.9
48.1402811,11.5676243,48:42.2
48.1315925,11.5703727,53:02.0
50.9376716,6.9982708,58:30.0
48.1069293,11.4773731,57:10.7
48.736934,9.1188356,09:43.5
48.1068231,11.4774423,42:03.1
48.1067813,11.4775002,06:29.0
48.1801994,11.5535411,28:31.3
48.2625521,11.6674414,42:44.1
9.9347599,76.3776686,41:16.5
53.5636053,9.959669,48:57.8
48.1507121,11.6223094,15:16.6
48.2678427,11.6656788,43:31.6
51.5089824,-0.0779507,53:17.7
47.1671619,11.875119,55:24.4
48.2635758,11.6701336,12:55.1
48.5366619,9.2824616,31:28.1
48.106831,11.4772646,29:58.6
48.1338315,11.5688709,32:14.7
48.133643,11.5684312,28:27.3
48.1437871,11.5741613,39:59.6
48.1068349,11.4772289,58:50.5
48.106695,11.477544,43:23.7
48.1066851,11.4776426,43:37.0
48.1068207,11.4774324,13:07.5
48.1067633,11.4773537,01:37.7
48.1070509,11.4772504,26:52.2
48.1067791,11.4773742,56:32.2
48.1121276,11.4678796,26:16.2
48.1068199,11.4773768,55:57.0
48.2625564,11.6674306,49:05.6
48.13395,11.5685502,21:55.1
48.2992562,10.964014,12:10.6
48.1068231,11.4774423,48:56.8
48.1476303,11.5581973,18:54.6
48.1343009,11.5701117,43:06.2
48.1068109,11.4774017,03:00.1
48.2625691,11.6670972,07:37.3
9.9346758,76.3775646,29:09.4
9.5942658,76.5533638,10:32.2
48.1484951,11.5587992,54:02.4
48.1801721,11.5534968,34:48.2
48.1453996,11.4818499,05:41.9
48.2627664,11.667721,01:41.8
53.5414434,8.5773202,18:37.9
48.1068485,11.477502,20:49.2
48.1379712,11.5725887,57:51.6
43.5537558,7.0164122,17:13.3
48.1072412,11.47747,22:52.6
48.1068336,11.4773894,24:09.1
48.1068743,11.4774762,33:40.9
9.9346758,76.3775646,47:10.7
41.7101814,44.7751139,10:08.5
48.125908,11.5508973,28:21.0
40.4260467,-3.696155,09:23.6
52.455956,13.511175,31:19.8
47.5955306,11.3186769,40:26.7
48.1067986,11.4773937,17:05.8
48.1470639,11.5611282,59:49.0
48.1173166,11.5282882,26:05.3
48.1469674,11.5611418,10:34.4
48.1069193,11.4772815,51:20.0
48.1378092,11.5734211,51:31.5
48.1067437,11.4773776,01:56.0
48.1469665,11.561154,50:08.5
41.6902523,44.7964804,11:35.5
48.1470562,11.5611708,14:48.0
48.1068559,11.4775069,14:55.8
22.5858643,88.3581842,38:43.5
48.1327635,11.5661068,21:04.8
41.3965406,2.1769372,45:15.6
48.180211,11.5536156,50:34.4
48.1067904,11.4773776,43:26.4
48.1469721,11.5611251,36:56.0
48.1471081,11.5610063,13:50.2
48.1067933,11.4774923,38:54.7
41.4064136,2.1724166,04:28.1
48.1068559,11.4775069,16:42.1
48.1068705,11.4774603,20:09.6
9.983516,76.2822495,08:27.0
48.1068126,11.477431,28:50.2
48.106826,11.4774011,54:06.9
48.1917765,11.6483623,38:20.1
48.2624743,11.6684083,29:12.7
48.1470102,11.5611734,17:19.4
48.1469832,11.5611619,39:24.3
41.6951295,44.7868002,33:24.3
48.1359592,11.5669361,19:26.0
48.1067904,11.4773776,19:10.8
48.1432589,11.5405989,44:21.7
48.1068322,11.4774553,11:11.6
48.1067421,11.4774233,38:41.2
48.1682792,11.5861152,40:34.5
48.7544085,8.5458373,10:01.0
53.5636056,9.9597189,22:43.0
48.2625069,11.6689979,18:54.5
48.1067683,11.4773044,42:16.7
48.1396794,11.5896027,41:09.0
48.1068261,11.4774208,00:24.6
48.106695,11.477544,40:07.9
48.1471313,11.561079,49:56.0
48.1470356,11.5610902,23:28.0
41.712337,44.7767926,09:17.9
48.1068215,11.4774201,51:00.2
22.6434234,88.4392361,23:03.0
48.1068758,11.4773098,11:57.9
48.146953,11.5610927,41:07.0
48.1470402,11.5611028,30:50.7
48.1068082,11.4774702,42:59.4
48.2677709,11.6460764,29:09.9
52.4937072,13.3882408,17:58.7
41.0564599,28.9868089,19:25.0
48.1801629,11.553526,06:20.6
48.1339726,11.5685338,12:33.1
48.1068324,11.4774251,23:26.4
40.473267,-3.6830845,36:07.9
48.1801606,11.5535277,48:36.7
48.1067904,11.4773776,39:57.3
48.2646443,11.6712036,39:08.0
10.0275041,76.3077099,49:21.0
48.1067904,11.4773776,00:48.5
45.8063719,15.9835386,18:36.6
10.027621,76.308064,42:34.9
48.1070068,11.4775687,03:29.1
48.145541,11.4825291,44:48.9
47.4525178,8.7029206,44:14.0
48.134228,11.566105,12:53.7
48.1068758,11.4773098,58:58.6
48.1068758,11.4773098,19:55.6
48.1469827,11.5611612,21:41.2
48.1235388,11.6123573,21:00.6
48.1472472,11.5586976,50:01.6
51.4998885,-0.1287348,31:37.5
48.1446723,11.5840022,06:42.3
9.9353611,76.377776,08:03.6
49.406837,8.6946301,34:28.0
48.1067658,11.4773289,44:10.9
48.1469451,11.5610699,47:03.5
48.1507121,11.6223094,10:46.9
48.1072355,11.4774462,53:51.7
48.151656,11.5864708,33:18.7
48.1068329,11.4774147,32:14.2
48.1751105,11.5631617,53:38.5
48.1469952,11.5611506,48:00.7
48.1062766,11.4789648,25:23.7
48.1801622,11.5535251,35:43.0
48.1069419,11.4775294,47:27.1
48.1067904,11.4773776,29:36.6
48.1068647,11.4775081,47:39.8
48.2626252,11.6682124,46:48.5
48.1067414,11.4774207,54:49.0
48.1338836,11.5683899,16:12.1
50.9238418,6.9800457,02:47.0
41.3830486,2.1772155,50:55.8
48.1069271,11.4774747,08:12.3
48.7647393,9.1685736,26:04.5
9.9368269,76.3772941,52:53.1
48.1071677,11.4772228,50:27.6
48.1470177,11.5611122,42:40.8
51.0522334,13.7351401,02:48.6
48.1068239,11.4775349,52:30.9
48.1364621,11.578145,05:06.9
48.106831,11.4774331,34:01.4
10.1546935,76.390373,00:41.8
48.1468385,11.5610698,35:30.0
48.1438273,11.5737659,09:26.3
48.1064988,11.4798772,28:37.9
48.106695,11.477544,09:00.5
48.1068036,11.4773444,22:01.7
36.8852848,30.7094004,38:16.5
43.7002155,7.2715781,32:21.0
48.1415533,11.5744766,46:31.7
48.1454986,11.5634473,30:09.1
48.1067846,11.4766564,34:21.0
48.1382654,11.5733351,46:14.4
48.1068183,11.4774467,59:59.6
48.1068998,11.4774184,16:17.5
48.130605,11.5955015,04:15.7
48.7854166,9.2180907,03:29.1
9.9349604,76.3776909,26:34.0
48.106818,11.4775231,03:07.5
52.3763936,9.7408515,59:57.6
48.1309245,11.595067,01:46.5
48.1424237,17.1093881,42:25.4
48.1068913,11.4770067,18:20.1
51.4835412,-3.1656244,47:48.5
60.1937224,24.956109,57:51.4
23.6005352,58.2870812,34:21.5
48.2676468,11.6651399,09:28.9
48.1683368,11.5861084,46:17.6
48.2640149,11.6704194,15:06.5
48.1335643,11.5695377,43:35.2
48.1069313,11.4775378,51:07.4
48.1068355,11.4774064,38:38.9
48.098427,11.4988667,37:39.1
48.106901,11.4774266,08:32.1
48.1469875,11.5611637,35:41.8
48.1470436,11.5611235,21:10.8
48.133969,11.5684572,42:44.2
48.1470476,11.5611267,38:04.0
48.1505705,11.5944208,13:38.9
48.1453167,11.5633024,12:16.0
48.1073535,11.4772331,13:21.2
48.1068411,11.4773835,02:38.0
48.106811,11.4772705,05:11.5
48.1456794,11.5593266,57:04.4
60.1936748,24.9561312,24:06.6
48.1067354,11.4773905,04:06.2
48.1067528,11.4772353,57:29.3
48.1788806,11.5553578,18:31.0
48.7736236,9.1765905,23:12.9
48.1341249,11.563783,31:36.7
48.1109182,11.4798891,36:30.1
9.9309656,76.3896351,46:50.3
48.1484662,11.5678056,59:08.4
41.3884865,2.1126317,38:58.0
48.1072437,11.4772967,50:12.8
48.1453996,11.4818499,18:07.1
48.1067986,11.4773937,11:09.7
53.3411159,-6.2506568,58:59.9
48.106695,11.477544,31:07.9
48.1469836,11.5611338,19:25.1
48.1067904,11.4773776,23:37.1
48.1304582,11.5951635,20:01.4
48.1068103,11.4771803,30:38.2
48.1471211,11.5611247,37:56.0
48.1470765,11.5611812,37:34.0
48.1801615,11.5535276,31:48.0
48.1068254,11.4775757,26:27.8
48.2633302,11.6690232,40:04.4
48.1069313,11.4775378,29:22.1
48.1067904,11.4773776,07:37.1
51.5082495,-0.0746356,17:41.5
48.1068161,11.4775174,40:11.4
48.1339591,11.5686188,09:08.6
48.1068339,11.4773623,38:01.5
48.1057924,11.4775347,07:32.3
48.1801431,11.5535326,06:21.1
48.1064653,11.4772232,34:50.0
48.1335643,11.5695377,38:34.9
48.1069419,11.4775294,54:14.8
48.1470402,11.5611028,24:32.2
48.1068989,11.4774813,15:39.6
51.753439,-1.2585868,58:10.8
41.9059003,12.499666,09:28.3
48.7319346,9.126437,40:09.0
48.1825858,11.5306408,43:55.5
48.1509284,11.5949001,33:31.3
48.1469628,11.5611042,23:41.6
48.2656419,11.671215,21:21.5
48.1853189,11.6145374,21:39.5
48.1068685,11.4774146,03:22.9
48.1067508,11.4772485,54:31.8
9.5915657,76.5523728,59:13.2
9.9353626,76.3777449,55:29.0
48.1108156,11.7296858,53:38.5
47.3898393,8.5159072,21:30.4
48.133954,11.5685785,09:15.6
48.106825,11.4774595,46:52.7
48.1468676,11.5611422,30:28.0
48.1068075,11.4774774,43:19.4
41.3887827,2.1128566,01:23.9
9.9348894,76.3777081,42:33.0
48.1469708,11.5611546,37:00.1
48.1068706,11.4774376,44:56.3
48.1068068,11.4774905,16:05.5
48.1469902,11.5611141,30:00.7
48.1469833,11.5611719,32:12.5
48.1068199,11.4773768,07:10.8
48.1255978,8.2251423,40:06.0
48.2676881,11.6650451,55:39.9
48.1762029,11.5288982,50:32.0
48.1801519,11.5535367,21:48.0
48.106819,11.4775233,29:30.6
48.1339321,11.568517,15:13.1
48.1067904,11.4773776,02:19.6
51.4990818,-0.2223867,12:08.8
50.8543644,4.3683066,25:31.8
48.1470522,11.5611228,17:05.8
48.2035281,11.6130544,52:26.8
48.26246,11.6679515,30:31.0
48.1470431,11.5611284,15:20.0
49.4567448,11.0773018,18:07.2
36.0489152,14.2677948,27:37.0
48.1364829,11.578356,10:21.0
48.1470373,11.5611354,39:34.0
48.1068229,11.4774848,30:38.8
48.1066851,11.4776426,23:59.0
48.1951576,11.6159971,48:16.5
60.1794238,24.9236982,04:44.0
48.1635295,11.5862532,09:23.1
48.1069431,11.4773244,20:17.0
48.1801631,11.5535082,56:46.8
48.1323095,11.5385578,29:13.9
48.1068062,11.4774943,11:23.6
48.2609494,11.6511109,43:52.4
51.508575,-0.075064,28:55.0
48.1068486,11.4774176,21:14.1
48.1469772,11.561159,51:06.2
48.1068145,11.4773136,45:06.7
48.1068506,11.4774388,21:22.1
48.1068599,11.4774937,50:22.1
48.1068205,11.4774691,01:29.3
48.1339261,11.5659807,09:14.1
48.1338426,11.5688341,15:26.1
9.5941877,76.5532829,40:14.4
48.3627379,11.7611391,10:11.5
9.9791339,76.3528142,57:08.1
48.106695,11.477544,38:13.5
41.8286351,44.7345559,03:59.4
48.1072276,11.478422,44:43.9
48.1675954,11.5269875,53:16.3
48.1374327,11.5633439,36:21.4
48.1068186,11.4775264,25:21.7
48.1068547,11.4774342,47:42.7
48.2657012,11.668676,53:16.6
9.9353611,76.377776,43:18.7
38.714685,-9.1450963,04:35.3
48.1470386,11.5611151,39:22.7
41.013358,28.9857003,33:24.1
48.0965616,11.5166504,31:04.1
48.1068049,11.477429,12:15.0
48.1067904,11.4773776,22:27.0
51.6001701,0.0475808,22:28.6
48.1343476,11.5677255,51:36.0
48.1437871,11.5741613,42:05.5
51.3833729,-2.356984,44:56.7
48.2669225,11.6753807,41:20.7
41.3965406,2.1769372,16:15.4
48.1479205,11.5799581,08:33.3
48.145017,11.5598376,04:41.0
48.1067904,11.4773776,35:08.9
